Bus Stop ID,Location,Direction,Route Number,Route Name,Benches,Bench Responsibility,Trash Cans,Trash Can Responsibility,Shelters,Shelter Responsibility,Longitude,Latitude,ObjectId,x,y
10165,Grand River & Radford,Westbound,3,Grand River,false, ,false, ,false, ,-83.116528,42.3598,2859,-9252489.57346486,5215029.04457681
10166,Grand River & McIntyre,Westbound,3,Grand River,false, ,false, ,false, ,-83.2646162,42.419416,2860,-9268974.67648136,5224014.4555796
10167,Inselruhe & Loiter Way,Northbound,12,Conant,false, ,false, ,false, ,-82.9850962,42.3372059,2861,-9237858.65241482,5211625.85673713
10176,E Grand Bl & Jefferson,Southbound,12,Conant,false, ,false, ,false, ,-83.001519,42.3463961,2862,-9239686.83014822,5213009.96331644
10177,E Grand Bl & Jefferson,Southbound,12,Conant,false, ,false, ,false, ,-83.002399,42.3475901,2863,-9239784.79130012,5213189.80268224
10178,Jefferson & Maryland,Westbound,9,Jefferson,false, ,false, ,false, ,-82.9380379,42.3756209,2864,-9232620.14642122,5217412.76217628
10187,Warren & Telegraph,Eastbound,8,Warren,true,Third-Party,true,Third-Party,false, ,-83.2701679,42.3414119,2865,-9269592.68889839,5212259.28381515
10188,Warren & Riverside,Eastbound,8,Warren,false, ,false, ,false, ,-83.266917,42.341518,2866,-9269230.80036578,5212275.26311079
10190,Warren & Ann Arbor Tr,Eastbound,8,Warren,false, ,false, ,false, ,-83.261323,42.3416201,2867,-9268608.07913428,5212290.64000792
10191,Warren & Ann Arbor Tr,Westbound,8,Warren,false, ,false, ,false, ,-83.262611,42.3418329,2868,-9268751.45863842,5212322.6890961
10193,Warren & Warrendale,Westbound,8,Warren,false, ,false, ,false, ,-83.266904,42.34173,2869,-9269229.35321239,5212307.19166163
10251,Russell & Wilkins,Southbound,40,Russell,false, ,false, ,false, ,-83.0426331,42.349429,2870,-9244263.63082465,5213466.78307395
10283,Victor & John R,Eastbound,42,Mid-City Loop,false, ,false, ,false, ,-83.094107,42.4074459,2871,-9249993.67916179,5222209.61960655
10284,Victor & Brush,Eastbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0916332,42.4083675,2872,-9249718.29700547,5222348.56500683
10285,Oakland & Davison,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0864929,42.405827,2873,-9249146.08142694,5221965.55042932
10286,Oakland & Colorado,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0836351,42.4017081,2874,-9248827.95258615,5221344.60375977
10287,Oakland & Massachusetts,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0818708,42.3991451,2875,-9248631.55160855,5220958.23808665
10289,Oakland & Belmont,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0766338,42.3917011,2876,-9248048.57143526,5219836.16365916
10290,Oakland & Bethune,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.065737,42.3755089,2877,-9246835.54520798,5217395.88514924
10292,St Antoine & Frederick,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0581619,42.361392,2878,-9245992.28893328,5215268.88230256
10298,Rosa Parks & Lawrence,Northbound,"18, 42","Fenkell, Mid-City Loop",false, ,false, ,false, ,-83.105168,42.38484,2879,-9251224.98404945,5218802.07075504
10299,Webb & Byron,Eastbound,42,Mid-City Loop,false, ,false, ,false, ,-83.100221,42.3884199,2880,-9250674.2865285,5219341.61287433
10316,Washington & Lafayette,Northbound,"3, 5, 6, 9, 16","Grand River, Van Dyke/Lafayette, Gratiot, Jefferson, Dexter",false, ,false, ,false, ,-83.0506691,42.3309631,2881,-9245158.19425266,5210685.76399745
10325,Northland Dr & Northwestern,Eastbound,"10, 16, 17","Greenfield, Dexter, Eight Mile",true,DDOT,true,Third-Party,true,DDOT,-83.2030539,42.4475069,2882,-9262121.5925933,5228251.31813536
10327,Evergreen & 9 Mile,Northbound,60,Evergreen,false, ,false, ,false, ,-83.239696,42.4587001,2883,-9266200.57250689,5229940.08279605
10328,Northwestern & 10 Mile,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2424601,42.473643,2884,-9266508.27071139,5232195.05087333
10329,Evergreen & 10 Mile,Southbound,60,Evergreen,false, ,true,Third-Party,false, ,-83.240748,42.4737339,2885,-9266317.6806112,5232208.76984448
10330,Evergreen & 9 Mile,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2399751,42.457941,2886,-9266231.64177677,5229825.54467939
10338,Second & Milwaukee,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0759959,42.3675909,2887,-9247977.56073208,5216202.81588348
10341,Southfield & Northland Park,Northbound,46,Southfield,false, ,false, ,false, ,-83.2192819,42.445562,2888,-9263928.08528989,5227957.9137527
10342,Southfield & Melrose,Northbound,46,Southfield,false, ,false, ,false, ,-83.2193919,42.4491739,2889,-9263940.33043388,5228502.80623588
10343,Southfield & 9 Mile,Northbound,46,Southfield,false, ,false, ,false, ,-83.2228358,42.458248,2890,-9264323.70362822,5229871.86673825
10344,9 Mile & Northwestern,Eastbound,46,Southfield,false, ,false, ,false, ,-83.216976,42.4588291,2891,-9263671.39367607,5229959.54732224
10345,Northwestern & Rutland,Northbound,46,Southfield,false, ,false, ,false, ,-83.2146451,42.4546591,2892,-9263411.91907498,5229330.36549785
10346,Southfield & 9 Mile,Southbound,46,Southfield,false, ,false, ,false, ,-83.2230049,42.458124,2893,-9264342.52775411,5229853.15682394
10347,Southfield & La Seine @ Chateau Riviera Apts,Northbound,46,Southfield,false, ,false, ,false, ,-83.2220071,42.4564939,2894,-9264231.4531662,5229607.20033888
10348,Southfield & Dorset,Southbound,46,Southfield,false, ,false, ,false, ,-83.2204738,42.4510729,2895,-9264060.76699096,5228789.30263492
10349,Southfield & Melrose,Southbound,46,Southfield,false, ,false, ,false, ,-83.220391,42.4487059,2896,-9264051.54973713,5228432.20182229
10350,Northwestern & JL Hudson Dr,Northbound,10,Greenfield,false, ,false, ,false, ,-83.2101991,42.4513191,2897,-9262916.99261891,5228826.44672198
10351,Evergreen & Northwestern,Southbound,60,Evergreen,false, ,false, ,false, ,-83.240669,42.4707171,2898,-9266308.88637143,5231753.47364236
10352,Evergreen & N Norwood,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2404091,42.4681189,2899,-9266279.95443578,5231361.37024378
10353,Evergreen & S Norwood,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2402881,42.4658281,2900,-9266266.48477739,5231015.67114863
10354,Evergreen & Noel,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2400429,42.4609588,2901,-9266239.18923825,5230280.89886556
10355,Evergreen & Woodburn,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2398528,42.454864,2902,-9266218.02740305,5229361.28043178
10356,Evergreen & Midway,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2397388,42.4506939,2903,-9266205.3369811,5228732.12335491
10357,Evergreen & Westover,Southbound,60,Evergreen,false, ,false, ,false, ,-83.2396209,42.4468641,2904,-9266192.21241313,5228154.34538753
10359,Evergreen & Cathedral,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2359091,42.3613779,2905,-9265779.01672721,5215266.75808498
10360,Evergreen & Midway,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2395589,42.451401,2906,-9266185.3106047,5228838.80297177
10361,Evergreen & Saxton,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2396681,42.4569871,2907,-9266197.4666931,5229681.61579638
10362,Evergreen & Noel,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2399139,42.4618429,2908,-9266224.82902393,5230414.30438605
10363,Evergreen & S Norwood,Northbound,60,Evergreen,false, ,false, ,false, ,-83.240108,42.4663579,2909,-9266246.4361371,5231095.62086249
10364,Evergreen & N Norwood,Northbound,60,Evergreen,false, ,false, ,false, ,-83.2402252,42.468265,2910,-9266259.48278142,5231383.41827106
10365,Northwestern & JL Hudson Dr,Northbound,10,Greenfield,false, ,false, ,false, ,-83.211575,42.4522831,2911,-9263070.15710629,5228971.88638833
10366,North Park Dr & North Park Pl,Northbound,10,Greenfield,false, ,false, ,false, ,-83.2094872,42.455773,2912,-9262837.74427341,5229498.42989427
10369,Providence Dr & JL Hudson Dr,Southbound,10,Greenfield,false, ,false, ,false, ,-83.2064929,42.4554439,2913,-9262504.42032213,5229448.77522201
10370,North Park Dr & Northwestern,Southbound,10,Greenfield,false, ,false, ,false, ,-83.212407,42.4537579,2914,-9263162.77492263,5229194.3953054
10372,Clifford & Elizabeth,Northbound,23,Hamilton,false, ,true,Third-Party,false, ,-83.0539631,42.3360541,2915,-9245524.88065533,5211452.40209429
10373,Temple & Second,Westbound,23,Hamilton,false, ,false, ,false, ,-83.0616512,42.3409079,2916,-9246380.7160325,5212183.37876399
10374,Third & Peterboro,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0641671,42.3425569,2917,-9246660.78473939,5212431.72909943
10375,Third & Martin Luther King,Northbound,23,Hamilton,false, ,false, ,false, ,-83.065263,42.3445059,2918,-9246782.77976935,5212725.26982335
10376,Third & Selden,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0667019,42.347005,2919,-9246942.95738465,5213101.67494143
10377,Providence Dr & North Park Dr,Northbound,10,Greenfield,false, ,false, ,false, ,-83.2065862,42.4564249,2920,-9262514.80643062,5229596.78946395
10378,Third & Calumet,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0683589,42.3499089,2921,-9247127.4137809,5213539.06832148
10379,Third & Prentis,Northbound,23,Hamilton,false, ,false, ,false, ,-83.06942,42.3517799,2922,-9247245.53489257,5213820.89417548
10380,John R & McNichols,Northbound,23,Hamilton,false, ,false, ,false, ,-83.1017341,42.418411,2923,-9250842.72405002,5223862.90975056
10381,John R & Dakota,Northbound,23,Hamilton,false, ,false, ,false, ,-83.1018281,42.4203521,2924,-9250853.18808215,5224155.61403369
10382,John R & Louisiana,Northbound,23,Hamilton,false, ,false, ,false, ,-83.101891,42.422654,2925,-9250860.19007812,5224502.73617408
10383,John R & Nevada,Northbound,23,Hamilton,false, ,false, ,false, ,-83.1019839,42.424833,2926,-9250870.53165882,5224831.33697047
10384,John R & Emery,Northbound,23,Hamilton,false, ,false, ,false, ,-83.1023832,42.4350881,2927,-9250914.98153149,5226377.99518865
10385,John R & Lantz,Northbound,23,Hamilton,false, ,false, ,false, ,-83.102444,42.4372931,2928,-9250921.74975653,5226710.58291389
10387,John R & Hildale,Southbound,23,Hamilton,false, ,false, ,false, ,-83.1023421,42.428523,2929,-9250910.40630042,5225387.82788261
10388,John R & Greendale,Southbound,23,Hamilton,false, ,false, ,false, ,-83.1022421,42.4267301,2930,-9250899.27435134,5225117.43556464
10389,John R & Nevada,Southbound,23,Hamilton,false, ,false, ,false, ,-83.1021569,42.424962,2931,-9250889.78993073,5224850.79097827
10390,John R & Worcester,Southbound,23,Hamilton,false, ,false, ,false, ,-83.1020689,42.4226129,2932,-9250879.99381554,5224496.53826054
10391,John R & Dakota,Southbound,23,Hamilton,false, ,false, ,false, ,-83.101956,42.4199251,2933,-9250867.42584503,5224091.22464731
10393,Third & Clairmount,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0877229,42.3804391,2934,-9249283.00440062,5218138.83435332
10394,Third & Hazelwood,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0865411,42.37868,2935,-9249151.4470264,5217873.74268475
10395,Third & Pingree,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0852741,42.3768201,2936,-9249010.40523156,5217593.46880221
10397,Third & Lothrop,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0800831,42.369069,2937,-9248432.54575485,5216425.52177895
10402,Cass & Columbia,Southbound,"16, 23, 31","Dexter, Hamilton, Mack",false, ,false, ,false, ,-83.055802,42.3367389,2938,-9245729.58606695,5211555.52876418
10403,Cass & Columbia,Northbound,"16, 31","Dexter, Mack",false, ,false, ,false, ,-83.055449,42.3365301,2939,-9245690.2902867,5211524.08464886
10413,8 Mile & Hayes,Westbound,6,Gratiot,false, ,false, ,false, ,-82.9658919,42.4503191,2940,-9235720.83951778,5228675.57806418
10414,Burt & Plymouth,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.2462869,42.3713399,2941,-9266934.26813876,5216767.68936612
10415,Fenkell & Rosa Parks,Westbound,18,Fenkell,false, ,false, ,false, ,-83.1186198,42.4031929,2942,-9252722.43157571,5221568.44076973
10416,E Grand Bl & Jefferson,Northbound,12,Conant,false, ,false, ,false, ,-83.001915,42.347578,2943,-9239730.91266657,5213187.98017238
10418,Russell & Wilkins, ,40,Russell,false, ,false, ,false, ,-83.0424275,42.3495092,2944,-9244240.74353734,5213478.86321235
10424,Burt & Orangelawn,Southbound,15,Chicago/Davison,false, ,false, ,false, ,-83.2461629,42.3675279,2945,-9266920.4645219,5216193.32376569
10425,First & Plaza Dr,Northbound,3,Grand River,false, ,false, ,false, ,-83.0556849,42.3342629,2946,-9245716.55055458,5211182.66369649
10426,Randolph & Farmer,Northbound,"5, 6, 40, 52","Van Dyke/Lafayette, Gratiot, Russell, Chene",false, ,false, ,false, ,-83.043679,42.332228,2947,-9244380.05988006,5210876.2356205
10431,Woodward & Gratiot,Northbound,4,Woodward,false, ,false, ,false, ,-83.047625,42.332856,2948,-9244819.32659074,5210970.80276355
10438,E Outer Dr & Sirron,Eastbound,40,Russell,false, ,false, ,false, ,-83.0177098,42.4405729,2949,-9241489.18175976,5227205.30806603
10439,E Outer Dr @ 4734,Eastbound,40,Russell,false, ,false, ,false, ,-83.020422,42.4412321,2950,-9241791.10248269,5227304.74494359
10440,E Outer Dr & Bliss,Southbound,40,Russell,false, ,false, ,false, ,-83.015025,42.43712,2951,-9241190.31119088,5226684.47322292
10441,E Outer Dr & 7 Mile,Northbound,40,Russell,false, ,false, ,false, ,-83.0142133,42.4348613,2952,-9241099.9531602,5226343.78682921
10442,E Outer Dr @5181,Northbound,40,Russell,false, ,false, ,false, ,-83.0146851,42.4370399,2953,-9241152.47369595,5226672.39129328
4980,Nevada & Sherwood,Eastbound,52,Chene,false, ,false, ,false, ,-83.033169,42.426471,2954,-9243210.09203183,5225078.36060065
10443,E Outer Dr @4909,Westbound,40,Russell,false, ,false, ,false, ,-83.0175041,42.440698,2955,-9241466.2833405,5227224.17866731
10444,E Outer Dr @4777,Westbound,40,Russell,false, ,false, ,false, ,-83.0205199,42.4414169,2956,-9241802.00066083,5227332.62124628
10445,St Jean & Jefferson,Southbound,"13, 68","Conner, Chalmers",false, ,false, ,false, ,-82.9701927,42.3660382,2957,-9236199.60238378,5215968.87562086
10446,St Jean & Jefferson,Northbound,"13, 68","Conner, Chalmers",false, ,false, ,false, ,-82.9699608,42.366214,2958,-9236173.78739387,5215995.36254523
10448,St Cyril & Georgia,Southbound,38,Plymouth,false, ,false, ,false, ,-83.0273277,42.393271,2959,-9242559.84149026,5220072.79211238
4981,Nevada & Helen,Westbound,52,Chene,false, ,false, ,false, ,-83.0315861,42.4266409,2960,-9243033.88440985,5225103.9832624
10449,St Cyril & Georgia,Northbound,38,Plymouth,false, ,false, ,false, ,-83.0271795,42.3938442,2961,-9242543.34394172,5220159.19108372
4982,Nevada & Carrie,Eastbound,52,Chene,false, ,false, ,false, ,-83.0299749,42.426527,2962,-9242854.52644629,5225086.80596707
10450,Warren & 14th,Eastbound,8,Warren,false, ,false, ,false, ,-83.0863984,42.3495963,2963,-9249135.56173506,5213491.98268187
4984,Nevada & Cliff,Eastbound,52,Chene,false, ,false, ,false, ,-83.0278319,42.4265811,2964,-9242615.96877751,5225094.96480143
10451,St Cyril & Marcus,Northbound,38,Plymouth,false, ,false, ,false, ,-83.0267423,42.395907,2965,-9242494.67506035,5220470.12538414
4985,Van Dyke & Agnes,Northbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,false, ,-82.997454,42.3551289,2966,-9239234.31641815,5214325.36984612
10452,St Cyril & Marjorie,Northbound,38,Plymouth,false, ,false, ,false, ,-83.025277,42.3993603,2967,-9242331.55861049,5220990.67832752
4987,Forest & St Aubin,Eastbound,8,Warren,false, ,false, ,false, ,-83.0425868,42.362394,2968,-9244258.47673222,5215419.83856006
10453,Grinnell & Van Dyke,Eastbound,38,Plymouth,false, ,false, ,false, ,-83.0225937,42.4008677,2969,-9242032.85502084,5221217.91387728
4988,Warren & St Aubin,Westbound,8,Warren,false, ,false, ,false, ,-83.0446839,42.3643549,2970,-9244491.92483636,5215715.26481263
10454,Grinnell & Erwin,Westbound,38,Plymouth,false, ,false, ,false, ,-83.018246,42.4009943,2971,-9241548.87127072,5221236.99865583
4989,Chene & Forest,Southbound,52,Chene,true,Third-Party,false, ,false, ,-83.0393571,42.3633759,2972,-9243898.94817281,5215567.76898861
4990,Forest & Chene,Eastbound,8,Warren,false, ,false, ,false, ,-83.0389599,42.3636781,2973,-9243854.73207106,5215613.29809784
4991,Chene & Forest,Northbound,52,Chene,false, ,false, ,false, ,-83.0394088,42.3637821,2974,-9243904.70339048,5215628.96667053
4992,Chene & Warren,Northbound,52,Chene,true,Third-Party,false, ,false, ,-83.040839,42.365968,2975,-9244063.91252621,5215958.29895163
4993,Warren & Chene,Westbound,8,Warren,false, ,false, ,false, ,-83.0410899,42.3656699,2976,-9244091.84258645,5215913.38590528
4994,Chene & Warren,Southbound,52,Chene,true,Third-Party,true,Third-Party,false, ,-83.040728,42.365476,2977,-9244051.55606274,5215884.17219985
4995,Warren & Grandy,Westbound,8,Warren,false, ,false, ,false, ,-83.0391509,42.3663729,2978,-9243875.9940938,5216019.3032932
4996,Forest & Grandy,Eastbound,8,Warren,false, ,false, ,false, ,-83.0370309,42.3643989,2979,-9243639.99677332,5215721.8938924
4997,Forest & McDougall,Eastbound,8,Warren,false, ,false, ,false, ,-83.0340878,42.3654691,2980,-9243312.37237997,5215883.13262149
4998,Warren & McDougall,Westbound,8,Warren,false, ,false, ,false, ,-83.0362281,42.3674611,2981,-9243550.62948612,5216183.25911786
5000,Davison & Arlington,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.0726239,42.4116939,2982,-9247602.19140913,5222850.08804288
5001,Joseph Campau & Gaylord,Northbound,"15, 52","Chicago/Davison, Chene",false, ,false, ,false, ,-83.071749,42.417554,2983,-9247504.79798663,5223733.68303688
5002,Davison & Maine,Eastbound,15,Chicago/Davison,false, ,false, ,false, ,-83.069828,42.412251,2984,-9247290.95324482,5222934.08489622
5003,Davison & Maine,Westbound,15,Chicago/Davison,false, ,false, ,false, ,-83.0710539,42.4126281,2985,-9247427.41980858,5222990.94264042
5004,Joseph Campau & Victoria,Northbound,"15, 52","Chicago/Davison, Chene",false, ,false, ,false, ,-83.0702979,42.41543,2986,-9247343.26227354,5223413.41347323
5005,Joseph Campau & Victoria,Southbound,"15, 52","Chicago/Davison, Chene",false, ,false, ,false, ,-83.069913,42.4144889,2987,-9247300.41540154,5223271.51219229
5006,McNichols & Mackay,Eastbound,32,McNichols,false, ,false, ,false, ,-83.0758191,42.4185411,2988,-9247957.87944611,5223882.52763595
5007,McNichols & Mackay,Westbound,32,McNichols,false, ,false, ,false, ,-83.0766841,42.4186261,2989,-9248054.17080565,5223895.34487744
5009,McNichols & Joseph Campau,Eastbound,32,McNichols,false, ,false, ,false, ,-83.0721518,42.4185249,2990,-9247549.63747752,5223880.08482248
5010,Joseph Campau & McNichols,Northbound,"15, 52","Chicago/Davison, Chene",false, ,false, ,false, ,-83.0726909,42.4189619,2991,-9247609.64981501,5223945.98069078
5011,Joseph Campau & McNichols,Southbound,"15, 52","Chicago/Davison, Chene",false, ,false, ,true,DDOT,-83.0725452,42.418365,2992,-9247593.4305652,5223855.97338269
5012,McNichols & Joseph Campau,Westbound,32,McNichols,false, ,false, ,true,DDOT,-83.0731159,42.4186701,2993,-9247656.9605986,5223901.97969163
5013,McNichols & Mitchell,Eastbound,32,McNichols,false, ,false, ,false, ,-83.0706211,42.418572,2994,-9247379.24073297,5223887.1870782
5014,McNichols & Mitchell,Westbound,32,McNichols,false, ,true,City of Detroit,false, ,-83.0715189,42.4186969,2995,-9247479.1833718,5223906.02089891
5015,McNichols & Charest,Westbound,32,McNichols,false, ,false, ,false, ,-83.069145,42.4186811,2996,-9247214.92203261,5223903.6383959
5016,McNichols & Gallagher,Eastbound,32,McNichols,false, ,false, ,false, ,-83.067261,42.418586,2997,-9247005.19611195,5223889.29815311
5018,Conant & Minnesota,Northbound,12,Conant,false, ,false, ,false, ,-83.067152,42.4239589,2998,-9246993.06228746,5224699.5182714
5019,Conant & Grixdale,Northbound,12,Conant,false, ,false, ,false, ,-83.070449,42.4285641,2999,-9247360.0826486,5225394.02638048
5020,Conant & Grixdale,Southbound,12,Conant,false, ,false, ,false, ,-83.0703241,42.4280879,3000,-9247346.1788442,5225322.20851081
5021,Conant & Halleck,Southbound,12,Conant,false, ,false, ,false, ,-83.0582599,42.4106819,3001,-9246003.19824337,5222697.50546829
5022,Conant & Charles,Northbound,12,Conant,false, ,false, ,false, ,-83.0588859,42.4118569,3002,-9246072.88424461,5222874.66432017
7651,Dexter & Richton,Northbound,16,Dexter,false, ,false, ,false, ,-83.126288,42.3831299,3003,-9253576.05169501,5218544.34509093
7652,Dexter & Fullerton,Northbound,16,Dexter,false, ,true,City of Detroit,false, ,-83.1279181,42.3855441,3004,-9253757.51359695,5218908.18626242
7653,Dexter & Fullerton,Southbound,16,Dexter,false, ,false, ,false, ,-83.1276699,42.384827,3005,-9253729.88409933,5218800.11152522
7654,Dexter & Cortland,Southbound,16,Dexter,false, ,false, ,false, ,-83.1266618,42.3833011,3006,-9253617.66292066,5218570.14597564
7655,Dexter & Monterey,Southbound,16,Dexter,false, ,false, ,false, ,-83.1258779,42.3821221,3007,-9253530.39957183,5218392.46490711
7657,Dexter & Glynn,Northbound,16,Dexter,false, ,false, ,false, ,-83.121305,42.375896,3008,-9253021.34667238,5217454.21650168
7658,Dexter & Calvert,Southbound,16,Dexter,false, ,false, ,false, ,-83.1217028,42.3759739,3009,-9253065.62956582,5217465.95514591
7659,Dexter & Lawrence,Northbound,16,Dexter,false, ,false, ,false, ,-83.1229491,42.3782929,3010,-9253204.3670472,5217815.40874624
7660,Dexter & Lawrence,Southbound,16,Dexter,false, ,true,City of Detroit,false, ,-83.12268,42.377423,3011,-9253174.41097223,5217684.32069348
5846,Grand River & Trumbull,Westbound,3,Grand River,false, ,true,City of Detroit,false, ,-83.0736601,42.3425101,3012,-9247717.54066549,5212424.68061927
7661,Dexter & Glendale,Northbound,16,Dexter,false, ,false, ,false, ,-83.1289612,42.387122,3013,-9253873.6309578,5219145.99723014
7662,Dexter & Glendale,Southbound,16,Dexter,false, ,true,City of Detroit,false, ,-83.129123,42.3869709,3014,-9253891.64245141,5219123.22414847
5847,Trumbull & Grand River,Southbound,29,Linwood,false, ,false, ,false, ,-83.0733559,42.3425879,3015,-9247683.67727639,5212436.39796738
7663,Michigan & Fifth,Eastbound,2,Michigan,false, ,false, ,false, ,-83.0605531,42.3315211,3016,-9246258.47609966,5210769.78848034
5850,Grand River & Times Sq,Southbound,"3, 16","Grand River, Dexter",false, ,false, ,false, ,-83.0519822,42.3336149,3017,-9245304.36787602,5211085.0826937
7667,7 Mile & Hasse,Westbound,7,Seven Mile,false, ,false, ,false, ,-83.057198,42.4333401,3018,-9245884.9880761,5226114.34665865
5863,McNichols & Lahser,Eastbound,"7, 32","Seven Mile, McNichols",false, ,false, ,false, ,-83.257128,42.4145469,3019,-9268141.0938704,5223280.25750772
7674,Third & Forest,Southbound,23,Hamilton,false, ,false, ,false, ,-83.069854,42.351975,3020,-9247293.84755158,5213850.28227159
5869,McNichols & Chapel,Eastbound,"7, 32","Seven Mile, McNichols",false, ,false, ,false, ,-83.253702,42.4146369,3021,-9267759.71329494,5223293.82784077
7675,Third & Calumet,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0683321,42.349523,3022,-9247124.43041854,5213480.94184121
5874,McNichols & Bentler,Westbound,32,McNichols,false, ,false, ,false, ,-83.2523409,42.41489,3023,-9267608.19633602,5223331.99073734
7676,Second & Amsterdam,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0745759,42.365136,3024,-9247819.48705516,5215832.94673498
5875,McNichols & Trinity,Eastbound,32,McNichols,false, ,false, ,false, ,-83.24856,42.414675,3025,-9267187.30847328,5223299.57262097
7677,Second & York,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0734981,42.363271,3026,-9247699.50690798,5215551.96492479
5876,McNichols & Trinity,Westbound,32,McNichols,false, ,false, ,false, ,-83.2492901,42.414958,3027,-9267268.58283351,5223342.24393217
7680,Warren & Lodge Service Dr,Westbound,8,Warren,false, ,false, ,false, ,-83.074569,42.3536711,3028,-9247818.71895067,5214105.77125026
5877,McNichols & Pierson,Westbound,32,McNichols,false, ,false, ,false, ,-83.247456,42.4150031,3029,-9267064.41175545,5223349.04421898
7681,Warren & Anthony Wayne Dr,Westbound,8,Warren,false, ,false, ,false, ,-83.0717649,42.354572,3030,-9247506.56796654,5214241.47950824
5878,McNichols & Braile,Eastbound,32,McNichols,false, ,false, ,false, ,-83.2451619,42.414782,3031,-9266809.03371162,5223315.7062743
7688,Hamilton & Boston,Southbound,23,Hamilton,false, ,true,City of Detroit,false, ,-83.0938081,42.3839391,3032,-9249960.40576599,5218666.29708852
5879,McNichols & Fielding,Westbound,32,McNichols,false, ,false, ,false, ,-83.2439891,42.4151061,3033,-9266678.47821281,5223364.57482584
7689,Hamilton & Boston,Northbound,23,Hamilton,false, ,false, ,false, ,-83.093974,42.3845521,3034,-9249978.87366951,5218758.68144498
5880,Oakman & Allen,Northbound,15,Chicago/Davison,false, ,false, ,false, ,-83.1513069,42.3698829,3035,-9256361.14290321,5216548.15464226
7690,Hamilton & Chicago,Southbound,23,Hamilton,false, ,true,City of Detroit,false, ,-83.0930019,42.3827041,3036,-9249870.65999251,5218480.17473768
5881,Beechwood & Maplewood,Northbound,27,Joy,false, ,false, ,false, ,-83.1244899,42.3604651,3037,-9253375.88811861,5215129.24237508
7691,Hamilton & Chicago,Northbound,23,Hamilton,false, ,true,Third-Party,false, ,-83.093214,42.3834491,3038,-9249894.27085651,5218592.45053547
5882,Beechwood & Martindale,Southbound,27,Joy,false, ,false, ,false, ,-83.1284729,42.3624681,3039,-9253819.27365044,5215431.00218728
7692,Lodge Service Dr & Edison,Northbound,23,Hamilton,false, ,false, ,false, ,-83.0917229,42.3816551,3040,-9249728.28236379,5218322.08664474
5883,Beechwood & Clarendon,Northbound,27,Joy,false, ,false, ,false, ,-83.127823,42.362304,3041,-9253746.92711338,5215406.27951637
7694,Hamilton & Monterey,Southbound,23,Hamilton,false, ,true,Third-Party,false, ,-83.0990121,42.3915101,3042,-9250539.71239608,5219807.37494614
5884,Beechwood & Fernwood,Southbound,27,Joy,false, ,false, ,false, ,-83.1263519,42.3615681,3043,-9253583.16501047,5215295.41246447
7695,Hamilton & Monterey,Northbound,"23, 42","Hamilton, Mid-City Loop",false, ,false, ,false, ,-83.099075,42.392111,3044,-9250546.71439205,5219897.9466432
5885,Beechwood & Edmonton,Northbound,27,Joy,false, ,false, ,false, ,-83.125615,42.361388,3045,-9253501.1336777,5215268.2796876
7696,Third & Selden,Southbound,23,Hamilton,false, ,false, ,false, ,-83.0664528,42.3462071,3046,-9246915.22769949,5212981.49659429
5886,Beechwood & Linsdale,Southbound,27,Joy,false, ,false, ,false, ,-83.1249229,42.3607991,3047,-9253424.08945812,5215179.5601178
7704,Oakland & Euclid,Southbound,42,Mid-City Loop,false, ,false, ,false, ,-83.0689442,42.3802669,3048,-9247192.56907886,5218112.88394564
5887,Beechwood & Vancouver,Southbound,27,Joy,false, ,false, ,false, ,-83.1227101,42.3577849,3049,-9253177.7616889,5214725.47477187
